ICEBERG YEAR,ICEBERG NUMBER,"SIGHTING
DATE","SIGHTING
TIME","SIGHTING
LATITUDE","SIGHTING
LONGITUDE","SIGHTING
METHOD",SIZE,SHAPE,SOURCE
2018,21354,6/20/2018,1550,52.110,-55.498,RAD,GEN,GEN,2009
2018,21355,6/20/2018,1550,52.123,-55.436,RAD,GEN,GEN,2009
2018,21356,6/20/2018,1550,52.112,-55.476,RAD,GEN,GEN,2009
2018,21436,6/20/2018,1550,52.120,-55.665,VIS,MED,NTB,2009
2018,21437,6/20/2018,1550,52.017,-55.418,VIS,SM,NTB,2009
2018,21056,6/20/2018,1551,52.125,-55.565,VIS,MED,NTB,2009
2018,21270,6/20/2018,1552,52.078,-55.317,VIS,MED,TAB,2009
2018,21438,6/20/2018,1552,52.137,-55.303,VIS,MED,NTB,2009
2018,21052,6/20/2018,1553,51.957,-55.237,VIS,LG,NTB,2009
2018,21125,6/20/2018,1553,52.063,-55.245,VIS,GR,TAB,2009
2018,21357,6/20/2018,1553,52.082,-55.209,VIS,SM,NTB,2009
2018,21358,6/20/2018,1553,52.116,-55.181,VIS,GR,NTB,2009
2018,21359,6/20/2018,1553,52.114,-55.228,VIS,GR,NTB,2009
2018,21360,6/20/2018,1553,52.092,-55.236,VIS,GR,NTB,2009
2018,21361,6/20/2018,1553,52.110,-55.186,VIS,GR,NTB,2009
2018,21362,6/20/2018,1553,52.094,-55.221,VIS,GR,NTB,2009
2018,21363,6/20/2018,1553,52.089,-55.197,VIS,GR,NTB,2009
2018,21364,6/20/2018,1553,52.101,-55.252,VIS,GR,NTB,2009
2018,21365,6/20/2018,1553,52.115,-55.204,VIS,GR,NTB,2009
2018,21366,6/20/2018,1553,52.097,-55.207,VIS,GR,NTB,2009
2018,21367,6/20/2018,1553,52.083,-55.170,VIS,GR,NTB,2009
2018,21368,6/20/2018,1553,52.096,-55.203,VIS,GR,NTB,2009
2018,21369,6/20/2018,1553,52.074,-55.239,VIS,GR,NTB,2009
2018,21370,6/20/2018,1553,52.068,-55.200,VIS,GR,NTB,2009
2018,21371,6/20/2018,1553,52.101,-55.235,VIS,GR,NTB,2009
2018,21372,6/20/2018,1553,52.088,-55.190,VIS,GR,NTB,2009
2018,21373,6/20/2018,1553,52.106,-55.244,VIS,GR,NTB,2009
2018,21374,6/20/2018,1553,52.097,-55.225,VIS,GR,NTB,2009
2018,21375,6/20/2018,1553,52.119,-55.250,VIS,GR,NTB,2009
2018,21376,6/20/2018,1553,52.106,-55.213,VIS,GR,NTB,2009
2018,21377,6/20/2018,1553,52.083,-55.068,RAD,GEN,GEN,2009
2018,21378,6/20/2018,1553,52.121,-55.175,RAD,GEN,GEN,2009
2018,21379,6/20/2018,1553,52.033,-54.978,RAD,GEN,GEN,2009
2018,21380,6/20/2018,1553,51.990,-55.166,RAD,GEN,GEN,2009
2018,21381,6/20/2018,1553,52.114,-54.861,RAD,GEN,GEN,2009
2018,20414,6/20/2018,1554,51.928,-55.068,VIS,LG,NTB,2009
2018,21439,6/20/2018,1554,51.910,-55.138,VIS,VLG,NTB,2009
2018,21271,6/20/2018,1555,52.293,-55.070,RAD,GEN,GEN,2009
2018,20641,6/20/2018,1555,52.239,-55.027,RAD,GEN,GEN,2009
2018,20383,6/20/2018,1555,52.177,-54.969,RAD,GEN,GEN,2009
2018,21219,6/20/2018,1555,52.197,-55.298,RAD,GEN,GEN,2009
2018,21054,6/20/2018,1555,52.139,-55.106,RAD,GEN,GEN,2009
2018,21382,6/20/2018,1555,52.210,-55.072,VIS,LG,NTB,2009
2018,21383,6/20/2018,1555,52.226,-55.092,VIS,MED,NTB,2009
2018,21384,6/20/2018,1555,52.222,-55.085,VIS,MED,NTB,2009
2018,21385,6/20/2018,1555,52.210,-55.047,RAD,GEN,GEN,2009
2018,21386,6/20/2018,1555,52.212,-55.067,RAD,GEN,GEN,2009
2018,21387,6/20/2018,1555,52.139,-55.253,RAD,GEN,GEN,2009
2018,21388,6/20/2018,1555,52.241,-54.890,RAD,GEN,GEN,2009
2018,21389,6/20/2018,1555,52.271,-55.242,RAD,GEN,GEN,2009
2018,21390,6/20/2018,1555,52.256,-55.055,RAD,GEN,GEN,2009
2018,21391,6/20/2018,1555,52.240,-55.107,RAD,GEN,GEN,2009
2018,21392,6/20/2018,1555,52.212,-55.104,RAD,GEN,GEN,2009
2018,21393,6/20/2018,1555,52.226,-55.049,RAD,GEN,GEN,2009
2018,21394,6/20/2018,1555,52.304,-54.861,RAD,GEN,GEN,2009
2018,21440,6/20/2018,1555,52.080,-55.032,VIS,GR,TAB,2009
2018,21441,6/20/2018,1556,51.833,-54.955,VIS,SM,NTB,2009
2018,21442,6/20/2018,1556,51.802,-54.878,VIS,VLG,TAB,2009
2018,20708,6/20/2018,1557,51.920,-54.704,RAD,GEN,GEN,2009
2018,21269,6/20/2018,1557,52.003,-55.073,RAD,GEN,GEN,2009
2018,21395,6/20/2018,1557,51.976,-54.648,RAD,GEN,GEN,2009
2018,21396,6/20/2018,1557,52.035,-54.614,RAD,GEN,GEN,2009
2018,21397,6/20/2018,1557,51.964,-54.800,RAD,GEN,GEN,2009
2018,21398,6/20/2018,1557,51.999,-54.715,RAD,GEN,GEN,2009
2018,21399,6/20/2018,1557,51.997,-54.809,RAD,GEN,GEN,2009
2018,21400,6/20/2018,1557,51.998,-54.699,RAD,GEN,GEN,2009
2018,21401,6/20/2018,1557,51.947,-54.768,RAD,GEN,GEN,2009
2018,21402,6/20/2018,1557,52.078,-54.848,RAD,GEN,GEN,2009
2018,21403,6/20/2018,1557,51.979,-54.822,RAD,GEN,GEN,2009
2018,21175,6/20/2018,1558,51.890,-54.710,VIS,MED,NTB,2009
2018,21213,6/20/2018,1558,52.240,-54.735,VIS,MED,NTB,2009
2018,21443,6/20/2018,1558,51.940,-54.728,VIS,SM,TAB,2009
2018,21444,6/20/2018,1558,51.840,-54.713,VIS,VLG,NTB,2009
2018,20732,6/20/2018,1559,52.290,-54.713,VIS,MED,TAB,2009
2018,21445,6/20/2018,1559,52.067,-54.657,VIS,GR,NTB,2009
2018,21446,6/20/2018,1559,51.862,-54.582,VIS,VLG,NTB,2009
2018,21447,6/20/2018,1559,52.300,-54.667,RAD,GEN,GEN,2009
2018,20949,6/20/2018,1600,52.047,-54.520,VIS,SM,NTB,2009
2018,21448,6/20/2018,1600,52.312,-54.560,VIS,SM,NTB,2009
2018,21449,6/20/2018,1600,52.400,-54.467,RAD,GEN,GEN,2009
2018,20722,6/20/2018,1601,52.050,-53.950,R/V,MED,NTB,2009
2018,20380,6/20/2018,1601,51.817,-54.117,R/V,GEN,GEN,2009
2018,21165,6/20/2018,1601,52.000,-54.432,VIS,MED,NTB,2009
2018,21154,6/20/2018,1604,52.525,-53.584,R/V,MED,NTB,2009
2018,21156,6/20/2018,1604,52.581,-53.631,R/V,MED,NTB,2009
2018,21404,6/20/2018,1604,52.612,-53.618,R/V,LG,NTB,2009
2018,21450,6/20/2018,1604,52.290,-54.157,VIS,SM,NTB,2009
2018,21153,6/20/2018,1608,52.967,-53.983,RAD,GEN,GEN,2009
2018,20720,6/20/2018,1610,51.817,-53.000,R/V,MED,GEN,2009
2018,21161,6/20/2018,1610,52.600,-53.500,RAD,GEN,GEN,2009
2018,21164,6/20/2018,1611,52.617,-53.600,RAD,GEN,GEN,2009
2018,21451,6/20/2018,1612,52.433,-53.633,RAD,GEN,GEN,2009
2018,21136,6/20/2018,1615,52.400,-52.450,R/V,MED,NTB,2009
2018,21143,6/20/2018,1620,52.133,-51.917,R/V,SM,NTB,2009
2018,21452,6/20/2018,1622,52.533,-52.167,R/V,VLG,NTB,2009
2018,21163,6/20/2018,1624,52.067,-51.333,R/V,SM,NTB,2009
2018,20400,6/20/2018,1625,52.133,-51.862,R/V,SM,NTB,2009
2018,21453,6/20/2018,1626,52.460,-51.897,VIS,VLG,NTB,2009
2018,21142,6/20/2018,1627,52.667,-51.817,RAD,GEN,GEN,2009
2018,21139,6/20/2018,1631,52.085,-51.227,VIS,SM,NTB,2009
2018,21166,6/20/2018,1632,51.617,-50.550,R/V,LG,NTB,2009
2018,21160,6/20/2018,1643,51.617,-50.567,R/V,SM,NTB,2009
2018,21239,6/20/2018,1715,50.905,-54.403,R/V,GEN,GEN,GMRS
2018,21226,6/20/2018,1729,51.567,-53.400,R/V,SM,NTB,2009
2018,21065,6/20/2018,1729,51.483,-53.517,R/V,MED,NTB,2009
2018,21454,6/20/2018,1732,51.333,-54.300,R/V,VLG,NTB,2009
2018,20642,6/20/2018,1736,51.650,-54.550,R/V,MED,NTB,2009
2018,21455,6/20/2018,1736,51.633,-54.583,R/V,MED,NTB,2009
2018,21456,6/20/2018,1738,51.740,-53.983,VIS,GR,NTB,2009
2018,21457,6/20/2018,1738,51.740,-53.990,VIS,GR,NTB,2009
2018,21458,6/20/2018,1739,51.567,-54.050,R/V,SM,NTB,2009
2018,21162,6/20/2018,1740,51.733,-54.208,VIS,GR,NTB,2009
2018,21217,6/20/2018,1740,51.567,-54.050,R/V,SM,NTB,2009
2018,21174,6/20/2018,1740,51.583,-54.167,RAD,GEN,GEN,2009
2018,21459,6/20/2018,1740,51.733,-54.207,VIS,GR,NTB,2009
2018,21216,6/20/2018,1741,51.498,-54.115,R/V,LG,NTB,2009
2018,21186,6/20/2018,1741,51.508,-54.044,R/V,SM,NTB,2009
2018,21221,6/20/2018,1741,51.468,-54.142,R/V,SM,NTB,2009
2018,21405,6/20/2018,1741,51.466,-54.167,R/V,SM,NTB,2009
2018,21406,6/20/2018,1741,51.502,-54.140,R/V,SM,NTB,2009
2018,21460,6/20/2018,1742,51.413,-54.290,VIS,VLG,NTB,2009
2018,21461,6/20/2018,1742,51.667,-54.567,R/V,LG,NTB,2009
2018,21407,6/20/2018,1743,51.651,-54.577,R/V,SM,NTB,2009
2018,21408,6/20/2018,1743,51.638,-54.525,R/V,MED,NTB,2009
2018,21409,6/20/2018,1743,51.631,-54.530,R/V,MED,NTB,2009
2018,21410,6/20/2018,1743,51.646,-54.522,R/V,MED,NTB,2009
2018,21411,6/20/2018,1743,51.634,-54.550,R/V,MED,NTB,2009
2018,21412,6/20/2018,1743,51.628,-54.564,R/V,MED,NTB,2009
2018,21462,6/20/2018,1743,51.525,-54.430,VIS,MED,NTB,2009
2018,21178,6/20/2018,1744,51.442,-54.462,VIS,LG,NTB,2009
2018,21225,6/20/2018,1744,51.440,-54.480,VIS,LG,NTB,2009
2018,20929,6/20/2018,1745,51.450,-54.577,VIS,MED,NTB,2009
2018,21413,6/20/2018,1745,51.447,-54.558,VIS,MED,NTB,2009
2018,21414,6/20/2018,1745,51.454,-54.569,VIS,MED,NTB,2009
2018,21415,6/20/2018,1745,51.438,-54.607,VIS,LG,NTB,2009
2018,21463,6/20/2018,1746,51.683,-55.267,R/V,VLG,NTB,2009
2018,20401,6/20/2018,1748,51.697,-54.810,VIS,GR,NTB,2009
2018,21188,6/20/2018,1748,51.627,-54.875,VIS,MED,NTB,2009
2018,21180,6/20/2018,1749,51.608,-54.902,VIS,MED,NTB,2009
2018,21227,6/20/2018,1750,51.617,-55.150,R/V,SM,NTB,2009
2018,21037,6/20/2018,1750,51.533,-55.417,RAD,GEN,GEN,2009
2018,21464,6/20/2018,1750,51.705,-55.025,VIS,GR,NTB,2009
2018,21465,6/20/2018,1750,51.703,-55.038,VIS,GR,NTB,2009
2018,21466,6/20/2018,1750,51.687,-55.038,VIS,GR,NTB,2009
2018,21035,6/20/2018,1751,51.317,-55.267,RAD,GEN,GEN,2009
2018,20945,6/20/2018,1751,51.693,-55.095,VIS,LG,NTB,2009
2018,21220,6/20/2018,1752,51.487,-55.095,VIS,SM,NTB,2009
2018,20412,6/20/2018,1752,51.658,-55.087,VIS,SM,NTB,2009
2018,21203,6/20/2018,1754,51.450,-55.117,RAD,GEN,GEN,2009
2018,20640,6/20/2018,1755,51.463,-55.380,VIS,MED,NTB,2009
2018,20647,6/20/2018,1755,51.465,-55.380,VIS,MED,NTB,2009
2018,21124,6/20/2018,1756,51.249,-55.668,RAD,GEN,GEN,2009
2018,21198,6/20/2018,1756,51.251,-55.666,RAD,GEN,GEN,2009
2018,20413,6/20/2018,1756,51.267,-55.483,RAD,GEN,GEN,2009
2018,21183,6/20/2018,1756,51.405,-55.353,VIS,LG,TAB,2009
2018,20441,6/20/2018,1756,51.245,-55.689,RAD,GEN,GEN,2009
2018,21040,6/20/2018,1756,51.256,-55.672,RAD,GEN,GEN,2009
2018,21191,6/20/2018,1756,51.250,-55.667,RAD,GEN,GEN,2009
2018,21185,6/20/2018,1758,51.305,-55.245,VIS,SM,NTB,2009
2018,20447,6/20/2018,1758,51.317,-54.917,RAD,GEN,GEN,2009
2018,21049,6/20/2018,1759,51.282,-54.900,VIS,SM,NTB,2009
2018,21467,6/20/2018,1759,51.283,-54.600,R/V,LG,TAB,2009
2018,20664,6/20/2018,1801,51.250,-54.867,R/V,LG,NTB,2009
2018,21131,6/20/2018,1801,51.325,-54.938,VIS,SM,NTB,2009
2018,21195,6/20/2018,1801,51.167,-54.883,R/V,MED,NTB,2009
2018,21275,6/20/2018,1803,51.432,-54.760,VIS,LG,NTB,2009
2018,21416,6/20/2018,1803,51.308,-54.762,R/V,LG,TAB,2009
2018,21417,6/20/2018,1803,51.298,-54.672,R/V,MED,NTB,2009
2018,21418,6/20/2018,1803,51.312,-54.704,R/V,MED,NTB,2009
2018,21419,6/20/2018,1803,51.349,-54.604,R/V,MED,NTB,2009
2018,21420,6/20/2018,1803,51.315,-54.735,R/V,MED,NTB,2009
2018,21421,6/20/2018,1803,51.318,-54.767,R/V,MED,NTB,2009
2018,21046,6/20/2018,1805,51.067,-54.167,R/V,SM,NTB,2009
2018,21239,6/20/2018,1807,51.000,-54.117,R/V,GEN,GEN,2009
2018,21182,6/20/2018,1808,51.200,-53.983,R/V,MED,NTB,2009
2018,21223,6/20/2018,1808,51.230,-54.302,VIS,GR,NTB,2009
2018,21222,6/20/2018,1808,51.230,-54.302,VIS,GR,NTB,2009
2018,21468,6/20/2018,1808,51.290,-54.385,VIS,LG,NTB,2009
2018,21177,6/20/2018,1809,51.000,-54.417,RAD,GEN,GEN,2009
2018,21224,6/20/2018,1811,51.242,-53.948,VIS,SM,NTB,2009
2018,20718,6/20/2018,1812,51.217,-53.767,R/V,MED,NTB,2009
2018,20719,6/20/2018,1815,51.500,-53.517,RAD,GEN,GEN,2009
2018,21469,6/20/2018,1817,51.317,-53.320,R/V,SM,NTB,2009
2018,20876,6/20/2018,1819,49.512,-50.368,R/V,MED,GEN,GMRS
2018,21277,6/20/2018,1826,49.458,-50.878,R/V,MED,GEN,GMRS
2018,20992,6/20/2018,1834,50.667,-51.017,R/V,LG,NTB,2009
2018,21305,6/20/2018,1851,51.567,-48.733,R/V,GR,NTB,2009
2018,21179,6/20/2018,1939,51.000,-50.167,RAD,GEN,GEN,2009
2018,20933,6/20/2018,1958,50.533,-52.233,R/V,VLG,NTB,2009
2018,21230,6/20/2018,1959,50.567,-53.033,R/V,LG,NTB,2009
2018,21075,6/20/2018,2004,50.817,-52.750,R/V,SM,NTB,2009
2018,20434,6/20/2018,2018,50.833,-53.973,VIS,GR,NTB,2009
2018,21470,6/20/2018,2018,50.925,-54.007,VIS,SM,NTB,2009
2018,20729,6/20/2018,2020,50.827,-54.218,VIS,GR,NTB,2009
2018,20428,6/20/2018,2021,50.805,-54.352,VIS,SM,NTB,2009
2018,20595,6/20/2018,2022,50.800,-54.867,R/V,VLG,NTB,2009
2018,21061,6/20/2018,2023,50.867,-54.933,R/V,MED,NTB,2009
2018,21190,6/20/2018,2026,50.867,-54.900,R/V,LG,NTB,2009
2018,21132,6/20/2018,2028,50.933,-55.133,RAD,GEN,GEN,2009
2018,21140,6/21/2018,0939,54.140,-52.980,SAT-HIGH,MED,GEN,SNL1
2018,21136,6/21/2018,0939,52.413,-52.558,SAT-HIGH,SM,GEN,SNL1
2018,21147,6/21/2018,0939,53.415,-52.910,SAT-HIGH,SM,GEN,SNL1
2018,21145,6/21/2018,0939,53.050,-52.910,SAT-HIGH,MED,GEN,SNL1
2018,21148,6/21/2018,0939,52.822,-52.257,SAT-HIGH,MED,GEN,SNL1
2018,21138,6/21/2018,0939,52.898,-51.963,SAT-HIGH,SM,GEN,SNL1
2018,21137,6/21/2018,0939,53.272,-52.277,SAT-HIGH,MED,GEN,SNL1
2018,21142,6/21/2018,0939,52.568,-51.628,SAT-HIGH,SM,GEN,SNL1
2018,20725,6/21/2018,0939,51.887,-50.102,SAT-HIGH,SM,GEN,SNL1
2018,21250,6/21/2018,0939,52.113,-51.438,SAT-HIGH,SM,GEN,SNL1
2018,21067,6/21/2018,0939,51.655,-50.803,SAT-HIGH,MED,GEN,SNL1
2018,20719,6/21/2018,0939,51.500,-53.575,SAT-HIGH,SM,GEN,SNL1
2018,21065,6/21/2018,0939,51.375,-53.317,SAT-HIGH,MED,GEN,SNL1
2018,20718,6/21/2018,0939,51.112,-53.688,SAT-HIGH,MED,GEN,SNL1
2018,21075,6/21/2018,0939,50.898,-52.787,SAT-HIGH,MED,GEN,SNL1
2018,20424,6/21/2018,0939,50.633,-52.295,SAT-HIGH,MED,GEN,SNL1
2018,20388,6/21/2018,0939,50.625,-51.242,SAT-HIGH,MED,GEN,SNL1
2018,21244,6/21/2018,0939,50.652,-53.125,SAT-HIGH,MED,GEN,SNL1
2018,21224,6/21/2018,0939,51.105,-53.733,SAT-HIGH,SM,GEN,SNL1
2018,21236,6/21/2018,0939,50.195,-53.255,SAT-HIGH,SM,GEN,SNL1
2018,20975,6/21/2018,0939,49.592,-53.748,SAT-HIGH,LG,GEN,SNL1
2018,21094,6/21/2018,0939,49.437,-53.883,SAT-HIGH,SM,GEN,SNL1
2018,20985,6/21/2018,0939,49.562,-51.017,SAT-HIGH,MED,GEN,SNL1
2018,21028,6/21/2018,0939,49.252,-51.045,SAT-HIGH,MED,GEN,SNL1
2018,21471,6/21/2018,0939,54.510,-52.197,SAT-HIGH,SM,GEN,SNL1
2018,21472,6/21/2018,0939,53.830,-52.608,SAT-HIGH,SM,GEN,SNL1
2018,21189,6/21/2018,0939,50.870,-53.753,SAT-HIGH,SM,GEN,SNL1
2018,21192,6/21/2018,1404,50.435,-56.178,R/V,MED,GEN,GMRS
2018,20417,6/21/2018,1424,50.173,-55.980,R/V,GEN,GEN,GMRS
2018,21201,6/21/2018,1424,50.168,-55.997,R/V,GEN,GEN,GMRS
2018,20422,6/21/2018,1424,50.535,-55.482,R/V,MED,GEN,GMRS
2018,21067,6/22/2018,0931,51.683,-50.822,SAT-HIGH,MED,GEN,SNL1
2018,20993,6/22/2018,0931,49.757,-50.187,SAT-HIGH,MED,GEN,SNL1
2018,20388,6/22/2018,0931,50.617,-51.530,SAT-HIGH,MED,GEN,SNL1
2018,20734,6/22/2018,2131,49.832,-54.700,SAT-HIGH,MED,GEN,SN1A
2018,21015,6/22/2018,2131,49.862,-54.463,SAT-HIGH,SM,GEN,SN1A
2018,20428,6/22/2018,2131,50.718,-54.337,SAT-HIGH,MED,GEN,SN1A
2018,21239,6/22/2018,2131,50.660,-54.242,SAT-HIGH,MED,GEN,SN1A
2018,21470,6/22/2018,2131,50.937,-53.952,SAT-HIGH,MED,GEN,SN1A
2018,21182,6/22/2018,2131,51.138,-54.147,SAT-HIGH,MED,GEN,SN1A
2018,21417,6/22/2018,2131,51.033,-54.638,SAT-HIGH,MED,GEN,SN1A
2018,21061,6/22/2018,2131,50.813,-54.827,SAT-HIGH,SM,GEN,SN1A
2018,21132,6/22/2018,2131,50.807,-55.133,SAT-HIGH,MED,GEN,SN1A
2018,21043,6/22/2018,2131,50.713,-55.897,SAT-HIGH,MED,GEN,SN1A
2018,21192,6/22/2018,2131,50.313,-56.175,SAT-HIGH,SM,GEN,SN1A
2018,21240,6/23/2018,1124,50.318,-53.148,R/V,MED,GEN,GTJZ
2018,21236,6/23/2018,1133,50.030,-52.773,R/V,SM,GEN,GTJZ
2018,20427,6/23/2018,1143,49.902,-53.355,R/V,SM,GEN,GTJZ
2018,20991,6/23/2018,1151,50.598,-51.668,VIS,BB,GEN,GTJZ
2018,20424,6/23/2018,1152,50.558,-51.792,VIS,MED,DD,GTJZ
2018,20974,6/23/2018,1203,49.952,-54.107,R/V,GEN,GEN,A8WB
2018,20651,6/23/2018,1203,49.991,-54.155,R/V,GEN,GEN,A8WB
2018,20976,6/23/2018,1203,49.980,-54.143,R/V,GEN,GEN,A8WB
2018,21075,6/23/2018,1214,50.805,-52.315,R/V,SM,GEN,GTJZ
2018,20993,6/23/2018,1345,49.568,-49.815,VIS,MED,DD,GTJZ
2018,20876,6/23/2018,1354,49.302,-50.090,VIS,SM,BLK,GTJZ
2018,21276,6/23/2018,1355,49.293,-50.122,VIS,SM,DD,GTJZ
2018,20985,6/23/2018,1417,49.472,-50.872,VIS,SM,DD,GTJZ
2018,21277,6/23/2018,1417,49.622,-50.788,VIS,SM,GEN,GTJZ
2018,20442,6/23/2018,1441,48.702,-52.932,R/V,SM,GEN,GTJZ
2018,21184,6/24/2018,1005,50.633,-57.500,SAT-HIGH,SM,GEN,SN1A
2018,21286,6/24/2018,1005,51.242,-58.023,SAT-HIGH,MED,GEN,SN1A
2018,20382,6/24/2018,1005,51.270,-57.998,SAT-HIGH,SM,GEN,SN1A
2018,21050,6/24/2018,1005,51.323,-57.460,SAT-HIGH,SM,GEN,SN1A
2018,21338,6/24/2018,1005,51.792,-56.082,SAT-HIGH,MED,GEN,SN1A
2018,20993,6/24/2018,1601,49.525,-49.477,VIS,SM,DD,GMRS
2018,21233,6/25/2018,1023,50.175,-53.017,R/V,LG,GEN,GTJZ
2018,20993,6/25/2018,1123,49.515,-49.440,R/V,MED,GEN,GTJZ
2018,21067,6/25/2018,1213,51.212,-50.293,R/V,SM,GEN,GTJZ
2018,21450,6/25/2018,1241,51.790,-53.688,R/V,BB,GEN,GTJZ
2018,21174,6/25/2018,1246,51.080,-53.648,R/V,MED,GEN,GTJZ
2018,21451,6/25/2018,1247,51.957,-53.655,R/V,GEN,GEN,GTJZ
2018,21244,6/25/2018,1253,50.868,-52.387,R/V,SM,GEN,GTJZ
2018,20388,6/25/2018,1313,50.518,-52.028,R/V,SM,GEN,GTJZ
2018,21160,6/25/2018,1400,51.165,-50.323,R/V,SM,GEN,GTJZ
2018,20722,6/25/2018,1400,51.538,-53.822,R/V,MED,GEN,GTJZ
2018,21165,6/25/2018,1401,51.480,-53.982,R/V,MED,GEN,GTJZ
2018,21407,6/25/2018,1404,51.283,-54.192,R/V,SM,GEN,GTJZ
2018,21065,6/25/2018,1406,51.277,-53.290,R/V,MED,GEN,GTJZ
2018,21469,6/25/2018,1408,51.215,-52.887,R/V,SM,DD,GTJZ
2018,20390,6/25/2018,1418,49.615,-52.552,R/V,MED,GEN,GTJZ
2018,21470,6/25/2018,1418,50.737,-53.882,R/V,MED,GEN,GTJZ
2018,21216,6/25/2018,1418,50.575,-53.845,R/V,LG,GEN,GTJZ
2018,21265,6/26/2018,0947,55.005,-54.668,SAT-HIGH,MED,GEN,SNL1
2018,21149,6/26/2018,0947,54.282,-54.698,SAT-HIGH,MED,GEN,SNL1
2018,21152,6/26/2018,0947,53.818,-54.253,SAT-HIGH,MED,GEN,SNL1
2018,20726,6/26/2018,0947,54.010,-54.905,SAT-HIGH,MED,GEN,SNL1
2018,21150,6/26/2018,0947,53.437,-54.312,SAT-HIGH,SM,GEN,SNL1
2018,21155,6/26/2018,0947,53.580,-53.623,SAT-HIGH,MED,GEN,SNL1
2018,21158,6/26/2018,0947,53.210,-54.505,SAT-HIGH,LG,GEN,SNL1
2018,21167,6/26/2018,0947,52.937,-54.837,SAT-HIGH,MED,GEN,SNL1
2018,21168,6/26/2018,0947,52.815,-54.062,SAT-HIGH,MED,GEN,SNL1
2018,21147,6/26/2018,0947,52.843,-52.887,SAT-HIGH,MED,GEN,SNL1
2018,21159,6/26/2018,0947,52.655,-53.647,SAT-HIGH,MED,GEN,SNL1
2018,21157,6/26/2018,0947,52.523,-54.170,SAT-HIGH,LG,GEN,SNL1
2018,21170,6/26/2018,0947,52.483,-54.470,SAT-HIGH,MED,GEN,SNL1
2018,21153,6/26/2018,0947,52.310,-54.298,SAT-HIGH,SM,GEN,SNL1
2018,21161,6/26/2018,0947,52.285,-53.552,SAT-HIGH,MED,GEN,SNL1
2018,21164,6/26/2018,0947,52.157,-53.550,SAT-HIGH,SM,GEN,SNL1
2018,21451,6/26/2018,0947,51.753,-53.713,SAT-HIGH,GEN,GEN,SNL1
2018,20719,6/26/2018,0947,51.562,-53.483,SAT-HIGH,MED,GEN,SNL1
2018,21226,6/26/2018,0947,51.642,-53.657,SAT-HIGH,MED,GEN,SNL1
2018,21213,6/26/2018,0947,51.727,-53.995,SAT-HIGH,MED,GEN,SNL1
2018,21154,6/26/2018,0947,51.882,-54.225,SAT-HIGH,MED,GEN,SNL1
2018,21156,6/26/2018,0947,52.310,-54.388,SAT-HIGH,MED,GEN,SNL1
2018,20423,6/26/2018,0947,52.383,-54.893,SAT-HIGH,MED,GEN,SNL1
2018,21381,6/26/2018,0947,51.763,-54.907,SAT-HIGH,MED,GEN,SNL1
2018,21448,6/26/2018,0947,51.763,-55.158,SAT-HIGH,SM,GEN,SNL1
2018,21449,6/26/2018,0947,51.977,-54.965,SAT-HIGH,MED,GEN,SNL1
2018,20732,6/26/2018,0947,52.128,-54.923,SAT-HIGH,MED,GEN,SNL1
2018,20943,6/26/2018,0947,51.995,-55.052,SAT-HIGH,SM,GEN,SNL1
2018,21447,6/26/2018,0947,51.947,-55.082,SAT-HIGH,MED,GEN,SNL1
2018,21394,6/26/2018,0947,51.800,-55.187,SAT-HIGH,MED,GEN,SNL1
2018,21271,6/26/2018,0947,51.717,-55.353,SAT-HIGH,MED,GEN,SNL1
2018,21390,6/26/2018,0947,51.642,-55.445,SAT-HIGH,GEN,GEN,SNL1
2018,20641,6/26/2018,0947,51.650,-55.490,SAT-HIGH,MED,GEN,SNL1
2018,21268,6/26/2018,0947,51.750,-55.413,SAT-HIGH,MED,GEN,SNL1
2018,21171,6/26/2018,0947,52.432,-55.177,SAT-HIGH,SM,GEN,SNL1
2018,21151,6/26/2018,0947,52.455,-54.925,SAT-HIGH,MED,GEN,SNL1
2018,20950,6/26/2018,0947,52.473,-55.352,SAT-HIGH,MED,GEN,SNL1
2018,21169,6/26/2018,0947,52.465,-55.242,SAT-HIGH,LG,GEN,SNL1
2018,21436,6/26/2018,0947,52.438,-55.245,SAT-HIGH,MED,GEN,SNL1
2018,20716,6/26/2018,0947,52.302,-55.215,SAT-HIGH,GEN,GEN,SNL1
2018,20711,6/26/2018,0947,52.220,-55.170,SAT-HIGH,MED,GEN,SNL1
2018,20946,6/26/2018,0947,52.240,-55.385,SAT-HIGH,MED,GEN,SNL1
2018,21066,6/26/2018,0947,52.203,-55.403,SAT-HIGH,MED,GEN,SNL1
2018,20712,6/26/2018,0947,52.140,-55.542,SAT-HIGH,MED,GEN,SNL1
2018,21270,6/26/2018,0947,52.068,-55.462,SAT-HIGH,MED,GEN,SNL1
2018,21350,6/26/2018,0947,51.925,-55.318,SAT-HIGH,GEN,GEN,SNL1
2018,21349,6/26/2018,0947,51.948,-55.458,SAT-HIGH,MED,GEN,SNL1
2018,21355,6/26/2018,0947,51.938,-55.455,SAT-HIGH,MED,GEN,SNL1
2018,21437,6/26/2018,0947,51.873,-55.367,SAT-HIGH,GEN,GEN,SNL1
2018,21352,6/26/2018,0947,51.908,-55.433,SAT-HIGH,GEN,GEN,SNL1
2018,21193,6/26/2018,0947,51.885,-55.425,SAT-HIGH,MED,GEN,SNL1
